asset_id,display_name,binary_result,review_band,overall_growth_form,roots_or_attachment,stem_trunk,leaves_fronds,flower_fruit_spore_harvest,scale_and_silhouette,assessment_and_required_fix,changed_since_previous_pass,filename,width,height,mode,sha256,exact_duplicate_with,prior_review_band,expected_growth_family,strict_status,manual_recheck_note,template_family_note,strict_assessment,binary_gate,status_change_from_prior
Devil's_Claw,Devil's Claw,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Devil's_Claw.png,440,440,RGBA,aacba2eec94908c2f60c05277cb60b2d8beddd28ea9299f524fc9692ecd49c44,,PASS_WITH_POLISH,Other plant or harvest type,HOLD,,"Devil's Claw needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Devil's Claw needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD
Devil's_Club,Devil's Club,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Devil's_Club.png,440,440,RGBA,a2ea17ce0c05c16c94073c81c7ebdaa073add008db0a418f38af1ac7edee1947,,PASS_WITH_POLISH,Other plant or harvest type,HOLD,,"Devil's Club needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Devil's Club needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD
Dragon_Fruit,Dragon Fruit,FAIL,FAIL,FAIL,PASS,FAIL,PASS,FAIL,FAIL,Add climbing/branching cactus stems and attached dragon fruit; current vertical columns are incomplete.,False,Dragon_Fruit.png,440,440,RGBA,ca38827a412551aba8b31f5d1ddfac60b3a21ef866f757261da09d788cf4430d,,FAIL,Other plant or harvest type,FAIL,,"Dragon Fruit needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","Add climbing/branching cactus stems and attached dragon fruit; current vertical columns are incomplete. Dragon Fruit needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,UNCHANGED
Duckweed,Duckweed,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,Use a surface mat of many tiny floating leaves rather than a few large pods.,False,Duckweed.png,440,440,RGBA,eea9ba70ee09365308c07c633cf286436a95d077d784d12a39e48ab5a1d0d054,,PASS_WITH_POLISH,14. Aquatic and Wetland Plants,HOLD,,"Use the correct holdfast/rooting, blade/frond form, branching, air bladders and water-growth habit instead of a single generic ribbon or blob.","Use a surface mat of many tiny floating leaves rather than a few large pods. Use the correct holdfast/rooting, blade/frond form, branching, air bladders and water-growth habit instead of a single generic ribbon or blob.",FAIL,PASS_WITH_POLISH -> HOLD
Dulse,Dulse,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,Use broad reddish sheet/frond morphology and marine attachment.,False,Dulse.png,440,440,RGBA,ac521f8e9cac9f952ed59295b145d194ac44cffc979535e6cda9b563a8ce0646,,PASS_WITH_POLISH,Other plant or harvest type,HOLD,,"Dulse needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","Use broad reddish sheet/frond morphology and marine attachment. Dulse needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD
Durian,Durian,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Durian.png,440,440,RGBA,a8974d65a165e23eda440df1384216a863c7dfc857a1acf258ac0326d8d24aec,,PASS_WITH_POLISH,4. Fruit and Nut Trees,HOLD,,"The catalog overuses a round canopy on a straight trunk. Match the species’ trunk habit, branching architecture, crown shape, leaf masses, bark and fruit/flower attachment.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. The catalog overuses a round canopy on a straight trunk. Match the species’ trunk habit, branching architecture, crown shape, leaf masses, bark and fruit/flower attachment.",FAIL,PASS_WITH_POLISH -> HOLD
Echinacea,Echinacea,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Echinacea.png,440,440,RGBA,51aca11a123b9815db624d792276c1b420c7f50a44e1b2360e202c6f8b6aa73c,,PASS_WITH_POLISH,9. Herbs and Spices,HOLD,,"Match the named plant’s actual growth habit, leaf arrangement, flower/seed structure and scale; many currently use one vertical leaf-ladder or color-only herb template.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Match the named plant’s actual growth habit, leaf arrangement, flower/seed structure and scale; many currently use one vertical leaf-ladder or color-only herb template.",FAIL,PASS_WITH_POLISH -> HOLD
Edelweiss,Edelweiss,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Edelweiss.png,440,440,RGBA,05995101c68db90a63e0a33958090c3ea96a18ca74a664461a7bccc073b5d8d3,,PASS_WITH_POLISH,Other plant or harvest type,HOLD,,"Edelweiss needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Edelweiss needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD
Elderberry,Elderberry,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Elderberry.png,440,440,RGBA,6f9a5a018cf468311c20854255c1edbae20f078f00fe4aa99665d7e9f26dcc7b,,PASS_WITH_POLISH,5. Shrubs and Bushes,HOLD,,"Elderberry needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Elderberry needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD
Ephedra,Ephedra,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Ephedra.png,440,440,RGBA,196734bb03d56bf72425e274f24c614a39bbdc5d819e0f0a2a57156efe040c57,,PASS_WITH_POLISH,Other plant or harvest type,HOLD,,"Ephedra needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Ephedra needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD
Eucalyptus,Eucalyptus,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Eucalyptus.png,440,440,RGBA,772dd1869072cd5798d1e3b04afe3a3a6c387aee86ee8f8e68f6c03523f2072d,,PASS_WITH_POLISH,Mediterranean and dry-climate trees,HOLD,,"The catalog overuses a round canopy on a straight trunk. Match the species’ trunk habit, branching architecture, crown shape, leaf masses, bark and fruit/flower attachment.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. The catalog overuses a round canopy on a straight trunk. Match the species’ trunk habit, branching architecture, crown shape, leaf masses, bark and fruit/flower attachment.",FAIL,PASS_WITH_POLISH -> HOLD
Fennel,Fennel,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Fennel.png,440,440,RGBA,7cfb60782e62fb69267fed51e6c2a23c86c660a3ba21b05f5a4db22f57945e26,,PASS_WITH_POLISH,Bulb and stem vegetables,HOLD,,"Show the source plant and the correct underground storage organ, leaf top and harvest relationship rather than an isolated generic bulb.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Show the source plant and the correct underground storage organ, leaf top and harvest relationship rather than an isolated generic bulb.",FAIL,PASS_WITH_POLISH -> HOLD
Fenugreek,Fenugreek,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Fenugreek.png,440,440,RGBA,88e405d4a0bc6038b1a81558bd834f9765829a2498c03325cd09384294798b88,,PASS_WITH_POLISH,Other plant or harvest type,HOLD,,"Fenugreek needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Fenugreek needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD
Fiddlehead_Fern,Fiddlehead Fern,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Fiddlehead_Fern.png,440,440,RGBA,018b14d6dd7f0c97317057f36c983275c5ac1ef505523d493b10a77470befaa7,,PASS_WITH_POLISH,Other plant or harvest type,HOLD,,"Fiddlehead Fern needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Fiddlehead Fern needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD
Fig,Fig,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Fig.png,440,440,RGBA,90b9e741e24f4dd4e204fc330fd050e49fddd3700951dcf2e5956d5358e7b004,,PASS_WITH_POLISH,4. Fruit and Nut Trees,HOLD,,"The catalog overuses a round canopy on a straight trunk. Match the species’ trunk habit, branching architecture, crown shape, leaf masses, bark and fruit/flower attachment.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. The catalog overuses a round canopy on a straight trunk. Match the species’ trunk habit, branching architecture, crown shape, leaf masses, bark and fruit/flower attachment.",FAIL,PASS_WITH_POLISH -> HOLD
Fireweed,Fireweed,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Fireweed.png,440,440,RGBA,35a1e98334477ddeaead045b16598d592d758eb0de0d3b27b56a78669cd81c27,,PASS_WITH_POLISH,Other plant or harvest type,HOLD,,"Fireweed needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Fireweed needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD
Flax,Flax,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,Add slender branched stems and small blue flowers; current vertical ear is crop-generic.,False,Flax.png,440,440,RGBA,633cfcaa1f69e1c483a84abd20b51a850630ed50fd6f778588ad3ebd4353e8e0,,PASS_WITH_POLISH,Other plant or harvest type,HOLD,,"Flax needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","Add slender branched stems and small blue flowers; current vertical ear is crop-generic. Flax needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD
