category,asset_id,display_name,prior_review_band,strict_status,binary_gate,status_change_from_prior,strict_assessment,filename
fauna,Olm,Olm,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Olm still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",Olm.png
fauna,Orangutan,Orangutan,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Verify torso posture, arm/leg ratio, hands/feet, face shape and tail state for the named primate.",Orangutan.png
fauna,Oryx,Oryx,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The ungulate base is usable, but the named species must have correct horn/antler geometry, neck, shoulder/croup mass, leg length, hooves, head and tail.",Oryx.png
fauna,Osprey,Osprey,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Replace the generic compact bird body with species-correct raptor mass, hooked bill, wing proportions, talons, tail and head/crest.",Osprey.png
fauna,Otter,Otter,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Use the correct low flexible carnivoran torso, pawed limbs, skull/muzzle, and species-specific tail instead of one shared long-body template.",Otter.png
fauna,Owl,Owl,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Replace the generic compact bird body with species-correct raptor mass, hooked bill, wing proportions, talons, tail and head/crest.",Owl.png
fauna,Oyster,Oyster,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Oyster still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",Oyster.png
fauna,Oystercatcher,Oystercatcher,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"Use a long bright bill and black/white shorebird body. Keep the wader family but correct the exact bill geometry, neck length, leg/foot proportions, body depth and tail for the named species.",Oystercatcher.png
fauna,Pacu,Pacu,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Pacu still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",Pacu.png
fauna,Pampas_Fox,Pampas Fox,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The catalog repeatedly uses a deer-like quadruped for canids. Use a deep canine chest, digitigrade paws/hocks, canine skull and muzzle, and a properly furred tail.",Pampas_Fox.png
fauna,Pangolin,Pangolin,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Pangolin still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",Pangolin.png
fauna,Parrotfish,Parrotfish,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The portrait relies on a generic torpedo fish. Correct body depth, head/mouth position, dorsal/anal/pectoral fin shape, caudal fin, markings and any diagnostic appendage.",Parrotfish.png
fauna,Partridge,Partridge,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The named bird relies too heavily on the shared side-bird template. Correct the bill, neck, body depth, wing length, leg type, tail and crest/display structures for the species.",Partridge.png
fauna,Peacock,Peacock,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The named bird relies too heavily on the shared side-bird template. Correct the bill, neck, body depth, wing length, leg type, tail and crest/display structures for the species.",Peacock.png
fauna,Peccary,Peccary,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Peccary still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",Peccary.png
fauna,Pelican,Pelican,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Pelican still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",Pelican.png
fauna,Penguin,Penguin,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Use the species-specific flightless body: correct torso mass, neck length, vestigial wings/flippers, leg proportions, feet, tail and head ornaments.",Penguin.png
fauna,Perch,Perch,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The portrait relies on a generic torpedo fish. Correct body depth, head/mouth position, dorsal/anal/pectoral fin shape, caudal fin, markings and any diagnostic appendage.",Perch.png
fauna,Petrel,Petrel,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The named bird relies too heavily on the shared side-bird template. Correct the bill, neck, body depth, wing length, leg type, tail and crest/display structures for the species.",Petrel.png
fauna,Pheasant,Pheasant,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The named bird relies too heavily on the shared side-bird template. Correct the bill, neck, body depth, wing length, leg type, tail and crest/display structures for the species.",Pheasant.png
fauna,Pig,Pig,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Pig still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",Pig.png
fauna,Pigeon,Pigeon,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The named bird relies too heavily on the shared side-bird template. Correct the bill, neck, body depth, wing length, leg type, tail and crest/display structures for the species.",Pigeon.png
fauna,Pika,Pika,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Pika still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",Pika.png
fauna,Pike,Pike,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The portrait relies on a generic torpedo fish. Correct body depth, head/mouth position, dorsal/anal/pectoral fin shape, caudal fin, markings and any diagnostic appendage.",Pike.png
fauna,Pilot_Whale,Pilot Whale,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Strengthen real marine-mammal proportions: streamlined body, species-correct rostrum/head, dorsal fin placement, pectoral flippers, peduncle and horizontal flukes.",Pilot_Whale.png
fauna,Pipefish,Pipefish,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Use a dedicated equid scaffold: deep barrel torso, withers, sloped shoulder, muscular croup, long wedge-shaped head, articulated knees/hocks/fetlocks, hooves, mane, and flowing or tufted tail.",Pipefish.png
fauna,Piranha,Piranha,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Piranha still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",Piranha.png
fauna,Platypus,Platypus,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"Bill and flat tail are present; increase webbed feet and lower aquatic posture. Broad family routing may be usable, but Platypus still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",Platypus.png
fauna,Plover,Plover,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Keep the wader family but correct the exact bill geometry, neck length, leg/foot proportions, body depth and tail for the named species.",Plover.png
fauna,Polar_Bear,Polar Bear,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Replace the pig/ungulate scaffold with a heavy plantigrade bear body: broad shoulders, thick torso, short tail, large paws, and ursid skull.",Polar_Bear.png
fauna,Pollock,Pollock,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The portrait relies on a generic torpedo fish. Correct body depth, head/mouth position, dorsal/anal/pectoral fin shape, caudal fin, markings and any diagnostic appendage.",Pollock.png
fauna,Polychaete_Worm,Polychaete Worm,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Polychaete Worm still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",Polychaete_Worm.png
