category,asset_id,display_name,binary_result,review_band,body_plan,torso,head,eyes,legs_wings_appendages,rear_tail_flukes,signature_traits,global_body_template_risk,near_identical_silhouette_neighbors,assessment_and_required_fix,changed_since_previous_pass,filename,width,height,mode,sha256,exact_duplicate_with,prior_review_band,expected_body_family,strict_status,manual_recheck_note,template_family_note,strict_assessment,binary_gate,status_change_from_prior,overall_growth_form,roots_or_attachment,stem_trunk,leaves_fronds,flower_fruit_spore_harvest,scale_and_silhouette,expected_growth_family,fruiting_body_family,cap_body,stem_attachment_substrate,surface_spores_texture,cell_or_body_morphology,membrane_shell_wall,locomotion_structures,internal_structures,colony_or_scale_read,procedural_kind,body_or_growth_plan,head_sensory_region,limbs_wings_roots_appendages,rear_tail_or_terminal_region,material_skin_surface,trait_blend_coherence
fauna,Duiker,Duiker,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",MEDIUM,,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",True,Duiker.png,440,440,RGBA,1e0676ca03b6520e575fb3e1a2b7d2672a5c896c1a107cc36a7ee985ef1d39bd,,PASS_WITH_POLISH,Other or uncertain,HOLD,,"Broad family routing may be usable, but Duiker still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Duiker still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",FAIL,PASS_WITH_POLISH -> HOLD,,,,,,,,,,,,,,,,,,,,,,,
fauna,Dung_Beetle,Dung Beetle,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",HIGH,Carrion_Beetle | Ladybug,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",False,Dung_Beetle.png,440,440,RGBA,9b0f55edd7d86cff1cf4a218e783daee1f92ce7fc28c0312df03a7b65d3930a0,,PASS_WITH_POLISH,Beetles,HOLD,,"Use correct insect anatomy: distinct head/thorax/abdomen, six articulated legs, correct wing count and attachment, antennae, mouthparts and species-specific shell/body proportions.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Use correct insect anatomy: distinct head/thorax/abdomen, six articulated legs, correct wing count and attachment, antennae, mouthparts and species-specific shell/body proportions.",FAIL,PASS_WITH_POLISH -> HOLD,,,,,,,,,,,,,,,,,,,,,,,
fauna,Eagle_Ray,Eagle Ray,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",MEDIUM,,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",False,Eagle_Ray.png,440,440,RGBA,995d43f29f11306d203f1d0b1dac0b9a38ce91724ab99abd361a201b34cfa025,,PASS_WITH_POLISH,Rays and skates,HOLD,,"Broad family routing may be usable, but Eagle Ray still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Eagle Ray still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",FAIL,PASS_WITH_POLISH -> HOLD,,,,,,,,,,,,,,,,,,,,,,,
fauna,Earthworm,Earthworm,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",MEDIUM,,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",False,Earthworm.png,440,440,RGBA,551808d4d4d7c9f76e36491fc85679c75d7bf23a5c199bd55cc9639b203c780c,,PASS_WITH_POLISH,Other mollusks,HOLD,,"Broad family routing may be usable, but Earthworm still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Earthworm still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",FAIL,PASS_WITH_POLISH -> HOLD,,,,,,,,,,,,,,,,,,,,,,,
fauna,Echidna,Echidna,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",MEDIUM,,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",False,Echidna.png,440,440,RGBA,e28e5fd8b72960ab5f243580be3a2d4ef32b909c095325b77956799c61195650,,PASS_WITH_POLISH,Egg-laying mammals,HOLD,,"Broad family routing may be usable, but Echidna still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Echidna still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",FAIL,PASS_WITH_POLISH -> HOLD,,,,,,,,,,,,,,,,,,,,,,,
fauna,Eel,Eel,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",HIGH,Dragonfish,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",False,Eel.png,440,440,RGBA,a8d5ef18158f8459452407658ed88a8cb5c15e3157d594a4924b0e02573b5952,,PASS_WITH_POLISH,Elongate fish,HOLD,,"The portrait relies on a generic torpedo fish. Correct body depth, head/mouth position, dorsal/anal/pectoral fin shape, caudal fin, markings and any diagnostic appendage.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The portrait relies on a generic torpedo fish. Correct body depth, head/mouth position, dorsal/anal/pectoral fin shape, caudal fin, markings and any diagnostic appendage.",FAIL,PASS_WITH_POLISH -> HOLD,,,,,,,,,,,,,,,,,,,,,,,
fauna,Egret,Egret,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",MEDIUM,,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",False,Egret.png,440,440,RGBA,44aec1fdfbba1dfedcb95951ad460697cb0d1758a5745cf932f963fb29f5650d,,PASS_WITH_POLISH,Herons and wetland birds,HOLD,,"Keep the wader family but correct the exact bill geometry, neck length, leg/foot proportions, body depth and tail for the named species.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Keep the wader family but correct the exact bill geometry, neck length, leg/foot proportions, body depth and tail for the named species.",FAIL,PASS_WITH_POLISH -> HOLD,,,,,,,,,,,,,,,,,,,,,,,
fauna,Eider_Duck,Eider Duck,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",MEDIUM,,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",False,Eider_Duck.png,440,440,RGBA,9fe001148201345fbab3260a497166874b196f241284090705586954adef920d,,PASS_WITH_POLISH,Waterfowl,HOLD,,"Broad family routing may be usable, but Eider Duck still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Eider Duck still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",FAIL,PASS_WITH_POLISH -> HOLD,,,,,,,,,,,,,,,,,,,,,,,
fauna,Eland,Eland,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",MEDIUM,,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",True,Eland.png,440,440,RGBA,9293712560ddec83225b36b725d224dab110ed62b587b282b105f6beb8a63bbc,,PASS_WITH_POLISH,Cattle and bovids,HOLD,,"The ungulate base is usable, but the named species must have correct horn/antler geometry, neck, shoulder/croup mass, leg length, hooves, head and tail.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The ungulate base is usable, but the named species must have correct horn/antler geometry, neck, shoulder/croup mass, leg length, hooves, head and tail.",FAIL,PASS_WITH_POLISH -> HOLD,,,,,,,,,,,,,,,,,,,,,,,
fauna,Electric_Eel,Electric Eel,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",MEDIUM,,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",False,Electric_Eel.png,440,440,RGBA,c93138237edd68cee717a3bb88bbecb9ddd53d37f0b73852ab91e0f8e54b0cae,,PASS_WITH_POLISH,Eels,HOLD,,"Broad family routing may be usable, but Electric Eel still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Electric Eel still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",FAIL,PASS_WITH_POLISH -> HOLD,,,,,,,,,,,,,,,,,,,,,,,
fauna,Elephant,Elephant,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",MEDIUM,,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",True,Elephant.png,440,440,RGBA,fce270318a34ff4276230aac2b8145ce9dfedecb192d31ae8053b7eca481657f,,PASS_WITH_POLISH,Elephants,HOLD,,"Use correct insect anatomy: distinct head/thorax/abdomen, six articulated legs, correct wing count and attachment, antennae, mouthparts and species-specific shell/body proportions.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Use correct insect anatomy: distinct head/thorax/abdomen, six articulated legs, correct wing count and attachment, antennae, mouthparts and species-specific shell/body proportions.",FAIL,PASS_WITH_POLISH -> HOLD,,,,,,,,,,,,,,,,,,,,,,,
fauna,Elk,Elk,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",MEDIUM,,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",True,Elk.png,440,440,RGBA,5e01112cb86b57d4193a083905a9674319c4192e65bd765e4739c5c9cf15c0ff,,PASS_WITH_POLISH,Deer and relatives,HOLD,,"The ungulate base is usable, but the named species must have correct horn/antler geometry, neck, shoulder/croup mass, leg length, hooves, head and tail.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The ungulate base is usable, but the named species must have correct horn/antler geometry, neck, shoulder/croup mass, leg length, hooves, head and tail.",FAIL,PASS_WITH_POLISH -> HOLD,,,,,,,,,,,,,,,,,,,,,,,
fauna,Fairy_Shrimp,Fairy Shrimp,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",HIGH,Brine_Shrimp | Goby | Hummingbird | Lanternfish,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",False,Fairy_Shrimp.png,440,440,RGBA,116ac4a4b8ebbd326dd01f96fae132b981c41a2312e97fcc54302c72b63bed7e,,PASS_WITH_POLISH,Crustaceans,HOLD,,"Verify segmented carapace, correct leg/claw count, antennae, abdomen/tail fan and the named species’ defining asymmetry or shell form.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Verify segmented carapace, correct leg/claw count, antennae, abdomen/tail fan and the named species’ defining asymmetry or shell form.",FAIL,PASS_WITH_POLISH -> HOLD,,,,,,,,,,,,,,,,,,,,,,,
fauna,Falcon,Falcon,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",MEDIUM,,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",False,Falcon.png,440,440,RGBA,715b8917b13cb8af4cc2dd002286a04ea5f95fec31e46f36c2c7b6aa04ef01b1,,PASS_WITH_POLISH,Birds of prey,HOLD,,"Replace the generic compact bird body with species-correct raptor mass, hooked bill, wing proportions, talons, tail and head/crest.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Replace the generic compact bird body with species-correct raptor mass, hooked bill, wing proportions, talons, tail and head/crest.",FAIL,PASS_WITH_POLISH -> HOLD,,,,,,,,,,,,,,,,,,,,,,,
