category,asset_id,display_name,binary_result,review_band,body_plan,torso,head,eyes,legs_wings_appendages,rear_tail_flukes,signature_traits,global_body_template_risk,near_identical_silhouette_neighbors,assessment_and_required_fix,changed_since_previous_pass,filename,width,height,mode,sha256,exact_duplicate_with,prior_review_band,expected_body_family,strict_status,manual_recheck_note,template_family_note,strict_assessment,binary_gate,status_change_from_prior,overall_growth_form,roots_or_attachment,stem_trunk,leaves_fronds,flower_fruit_spore_harvest,scale_and_silhouette,expected_growth_family,fruiting_body_family,cap_body,stem_attachment_substrate,surface_spores_texture,cell_or_body_morphology,membrane_shell_wall,locomotion_structures,internal_structures,colony_or_scale_read,procedural_kind,body_or_growth_plan,head_sensory_region,limbs_wings_roots_appendages,rear_tail_or_terminal_region,material_skin_surface,trait_blend_coherence
procedural,fungi-h2-s9,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h2-s9.png,440,440,RGBA,e30140cf6fe0416865e9fbca2b49512b89090afb5212076707a9b088bb083c52,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h0-s0,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h0-s0.png,440,440,RGBA,86bc4463a22e48cc39c9220ed1f962c7be9e212bae00ac5d0656be18ebce7daf,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h0-s1,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h0-s1.png,440,440,RGBA,c07255bbbc36ccfa73c9ae1e9435d4e5ebde027561c171961c3723dc2b700764,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h0-s10,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h0-s10.png,440,440,RGBA,1b64dc7f7f4eba8f131d35b56adad3e783e753dc4bae06b4968d4d2623968893,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h0-s11,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h0-s11.png,440,440,RGBA,07c41f50ee300ee0463f5cc151fd633a398b8511b9d1004ab05b374330d61970,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h0-s12,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h0-s12.png,440,440,RGBA,918aed172bd4e75aa78beee9ef70689d6d0e82d185c221e6fb52c7f14a60354a,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h0-s13,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h0-s13.png,440,440,RGBA,cb9f16d26cd0f88aa780a7c00f63a1e55b686d483fe10b5dfed7c777c3603c48,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h0-s14,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h0-s14.png,440,440,RGBA,c3cc4ee51e0e8f81942791a18652a65a0008ffdc20fcbe39ed38d08cf60b3568,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h0-s15,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h0-s15.png,440,440,RGBA,99f01e42c0477f3d10ebadafa53aab68b918990a5acfd88e3211579e024a211a,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h0-s16,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h0-s16.png,440,440,RGBA,ef81d5a701b7bed56339d643254de624682ff361f205019d39f3b4f4ada2c2b9,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h0-s17,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h0-s17.png,440,440,RGBA,fe89eb91716321c1172dd16c1e8f08a3b3b499263bd456295fbb43a972066fa7,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h0-s18,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h0-s18.png,440,440,RGBA,71a8ae1af9910a44e4a59f5a3547c138385c5265bfef3dbe75cebb8a403851be,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h0-s19,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h0-s19.png,440,440,RGBA,2c5ad3cc00bc023c0a1b27f527545cc7211b2d8a0ccde55423461802dc657918,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h0-s2,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h0-s2.png,440,440,RGBA,3d0743617d3f058cf35a8cb238e3cde5e0bf7a2dd6f113e4002816673c00aacc,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h0-s3,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h0-s3.png,440,440,RGBA,a0f07d6b8f62814c7452d2988372a146de0182f88ef0a2d4c948d1f02f4cea77,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h0-s4,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h0-s4.png,440,440,RGBA,08f612b7abdf6b566996e6d41df2d43783868139bafe29f5bad62fe418da3794,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h0-s6,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h0-s6.png,440,440,RGBA,56e0c498d0204b3a24a540057a61cc6b50a5107f22c5487715072a1d512e45cd,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h0-s7,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h0-s7.png,440,440,RGBA,c5b29cb78b7f9a37c3de6c5de4729dfe038fc9df53a189e00531d3d28bce4362,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h0-s8,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h0-s8.png,440,440,RGBA,b3691bcd7ab0a3ec38e56f79656a455da2fb88390826131c9b5461f23373907d,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h0-s9,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h0-s9.png,440,440,RGBA,e35ee5799e4da27e2da0e116d8b9f3c11f1f24ef88a01662623546dd8ccf4d2c,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h1-s0,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h1-s0.png,440,440,RGBA,c8e12b03f50925c4ecba10989d02845cb801866cce77ddec2cc941c43957f719,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h1-s1,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h1-s1.png,440,440,RGBA,917a9a60d69d4139f565ead90bd13a2efe049e03dff77e1632d4fc340fe3ac91,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h1-s10,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h1-s10.png,440,440,RGBA,b84f4c8f1ff957c58bf91a14b1529700d80cf4d655a14c17fa7fecdd1ad66441,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h1-s11,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h1-s11.png,440,440,RGBA,70795ce2ece5cdd322f65866d7fd1f99c423a7be6eef1123d97ff9432f1a6137,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h1-s12,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h1-s12.png,440,440,RGBA,aac97c0e9c8d4d1d8d91f595d34fd8721744a82d3ec3bc0e458bb01b26bbde0c,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h1-s13,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h1-s13.png,440,440,RGBA,3c583c3f2318a8d3bafc708a9c9c57b70e29a073933c663abfe3f730cd180aec,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h1-s14,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h1-s14.png,440,440,RGBA,8a5948a6776d7defe4943df735612fa093f912ae2c2277177748d5dcf724bdad,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h1-s15,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h1-s15.png,440,440,RGBA,93abbe19690a20c9404216d13091e9d887fc15df63f2a52e1aed9bf1941c630e,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h1-s16,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h1-s16.png,440,440,RGBA,ff4f109ba4747e9b1519e67887df985bd70b95b49fb5685540ec6adf7fad4bb0,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h1-s17,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h1-s17.png,440,440,RGBA,42efb5be0bc2ee99da77f929f5a127b4e7480fedca763df796f713655d815a1b,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h1-s18,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h1-s18.png,440,440,RGBA,675ca0f33d2ef168c5cdc9a9a8c553fab93fb294aee40d6624d3f149eb5aed26,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h1-s19,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h1-s19.png,440,440,RGBA,c89cf239453fcb6723c90fb7561986ea07a81ddc389624e1f07fec7e1c8b4716,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h1-s2,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h1-s2.png,440,440,RGBA,1eefb42ae9c9beb7452ed8a61cda71b81e29acbcb9c773dd4b0dbbc394fade74,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h1-s3,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h1-s3.png,440,440,RGBA,1b3fb9692f7b0356cf4524767c1d85058fb0574b600ffd9b303e5bd76ba05dce,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h1-s4,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h1-s4.png,440,440,RGBA,3628a9bcb896e33548073d450b0ac7fdad47da76a7a5120b67702714bbdac7ad,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h1-s5,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h1-s5.png,440,440,RGBA,2c7d0f79c7d4342975e1ea605cf82265b1462d88bf9d9fb656482a1c6a7934d5,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h1-s6,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h1-s6.png,440,440,RGBA,d398cc1e34e930af5d45f66c8a83ee5fcba1efb44c1b2e2fc435d9016e3608b2,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h1-s7,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h1-s7.png,440,440,RGBA,190b32330a3a5a7907ad56244d876d3812b42311ad73a11c491dbc7bb119e547,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h1-s8,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h1-s8.png,440,440,RGBA,a279b7a428702196f3df5a5173ef44ef721249adeee2eee5b276da40959dc4fc,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h1-s9,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h1-s9.png,440,440,RGBA,277325f3066aa7153f4e3280a8ab490189fb64ff5befcc242a3338174d43ab65,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h2-s0,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h2-s0.png,440,440,RGBA,99049fed24f81de35fe97bc77922b3f2419f460e1223d9038199a295ab0c3de7,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h2-s1,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h2-s1.png,440,440,RGBA,35e188187ea9112a598cb34e8f007d6bd7b7c190a99f251962bbaf47242bce7a,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h2-s10,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h2-s10.png,440,440,RGBA,fcc5137f0e2b502d849c36d0cf39b3f7e6cbbe9341ce4c2703fde4d69cfc5d8c,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h2-s11,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h2-s11.png,440,440,RGBA,d5e6f047ffb45fa88a87ba8529664a04e6f1850cf831ad67a5207d2e854792cf,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h2-s12,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h2-s12.png,440,440,RGBA,254e5dfc6489a0762c1910e1bd11b923fa0a489a91c48aed9c473139d3c7b42c,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h2-s13,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h2-s13.png,440,440,RGBA,1e8467ddafce1180ca46d9f614cb5d08915523d3e9e6fd20c866e3f748d807c4,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,microbe-h2-s14,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple cell and colony morphologies are now present. Reduce repeated water-bear and spherical-cell forms and avoid exact duplicate seeded outputs.,True,microbe-h2-s14.png,440,440,RGBA,0699b94a071c5c5266304a00caf52c3bae3c3fa1025bd5b7bb4a423c24ae1618,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,microbe,PASS,,POLISH,,PASS,PASS_WITH_POLISH
