asset_id,display_name,current_status,binary_result,previous_strict_status,changed_from_previous_submission,expected_growth_family,overall_growth_form,roots_or_attachment,stem_trunk,leaves_fronds,flower_fruit_spore_harvest,scale_and_silhouette,current_assessment_and_required_fix,filename,width,height,mode,sha256,previous_sha256
Sea_Rocket,Sea Rocket,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Sea Rocket needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Sea_Rocket.png,440,440,RGBA,abb93eb9b0396afb89c10224d3142aac53a33029d41254d34bff3eb533ee8387,c9cff13ecc97ada56d763d5f75a65e5f3e58a870e595301bc9347de7d2def89c
Seagrass,Seagrass,HOLD,FAIL,HOLD,True,14. Aquatic and Wetland Plants,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Use a denser underwater meadow of narrow blades and rhizome/holdfast context. Use the correct holdfast/rooting, blade/frond form, branching, air bladders and water-growth habit instead of a single generic ribbon or blob.",Seagrass.png,440,440,RGBA,57aaea156ecc958f2ea7784cd9647e4348deedf3b56c5c391ac333164fe320de,d04d21850db2d6171570e067c8ca4ae8cb9b415e3d60ab07ac4527d1e6fdfc27
Serviceberry,Serviceberry,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Serviceberry needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Serviceberry.png,440,440,RGBA,ede79329c2c4222b991f46f9100fe657ed15b2d21c34b019fd40794d22dd3152,7595c4e3089758935f2bcec1e0480b9fbd6b4543523eeb1bdd8cc75af33f4b66
Sesame,Sesame,FAIL,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"The current leaf ladder lacks sesame’s branching herb form, tubular flowers and upright seed capsules.",Sesame.png,440,440,RGBA,508a5f1be3c2b432df234046d5521f2a5ef8dde2e26819d239360a6369c399a8,030b375fbbea56c15dfb5b90e5f453addd34be1b0b4d3422ca4600b3b36d3f82
Solomon's_Seal,Solomon's Seal,FAIL,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,Use an arching unbranched stem with alternate leaves and hanging paired white bell flowers beneath it; the current upright ladder is incorrect.,Solomon's_Seal.png,440,440,RGBA,c07af1e55a294897fcf603e0d23d2f07c1bebcfa6fdd9da11c0eebd2edf4a81f,68f5da94ccb903b66021422af14bfe583780b1bfd4807053320ea247ff8c6d61
Sorghum,Sorghum,HOLD,FAIL,HOLD,True,7. Grain and Staple Crops,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Add broad branching seed clusters. Correct the culm, leaf arrangement and species-specific seed head/inflorescence; many grains currently share one generic spike or grass tuft.",Sorghum.png,440,440,RGBA,92e85a4a2cfed49b22a735f3c391001a8cce769afc753dcf30e6e4aa49e074b8,f2f36e02e68f4d1c82f6a3e1a7bebeaed77ad947cb5fc2ef52a2df149e429a8f
Sorrel,Sorrel,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Sorrel needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Sorrel.png,440,440,RGBA,d06dcabd27af8ed9ada8a10e1c10b0ec08f330a31e505562eeb396a3eb5adf2b,85bd24d3d78b44dd2ddf2442dcb299b12cf9d8dcb28aaffc66556d377a754982
Soursop,Soursop,HOLD,FAIL,HOLD,True,4. Fruit and Nut Trees,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. The catalog overuses a round canopy on a straight trunk. Match the species’ trunk habit, branching architecture, crown shape, leaf masses, bark and fruit/flower attachment.",Soursop.png,440,440,RGBA,b11cbf0d255fdc21411f1cf1744ce66a747082b51c6877426615212f839c8782,ad3bafec6072ac356031de1fdc813d033743c27d3d513ede1ecfe892bf8d177e
Spruce_Tips,Spruce Tips,FAIL,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,The current round broadleaf tree is not spruce. Use a conical needle-leaved spruce and highlight pale new terminal shoots.,Spruce_Tips.png,440,440,RGBA,c2d4ae766c3ca1f1c039d527f5d3966efae85204b06fd3629c754ba4f05c761e,98b934f09e85c8c5ee03711a6d429870c15d8f083defaaeabcf33acec2aefa03
Star_Anise,Star Anise,FAIL,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,The current generic tree lacks the defining star-shaped woody fruits. Add small evergreen tree structure and prominent eight-pointed pods.,Star_Anise.png,440,440,RGBA,2acbde7cee7ab17b5df7c2b025b87babbdf1a9a03f0d1e1c491905e3b4dc5edc,10f7f0403664b27b6b08c7ce310e0f3e0500e7cb4e2f8d5fe43a72afe74202ba
Starfruit,Starfruit,HOLD,FAIL,HOLD,True,4. Fruit and Nut Trees,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. The catalog overuses a round canopy on a straight trunk. Match the species’ trunk habit, branching architecture, crown shape, leaf masses, bark and fruit/flower attachment.",Starfruit.png,440,440,RGBA,0efb33a890fbd206cd8b265668a47fd939547cbc57f8ed0be6be43d527c34aa8,e9e02d5f3dd02b7a18320ea2d91c091c03be0de3c38b54d0bf8bff811a5a524d
Steppe_Tulip,Steppe Tulip,FAIL,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,The current vertical leaf ladder lacks a tulip. Use two to four strap leaves and one large cup-shaped flower.,Steppe_Tulip.png,440,440,RGBA,909ad88243f38462744637f6b9319bb8d284513e33763024fc74776112d50932,bfc3764741b39c8d3d42d18afdccc48ff790d0b5041661686a1ac01416f2eb85
Sugar_Kelp,Sugar Kelp,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Add broad undulating blade and holdfast. Sugar Kelp needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Sugar_Kelp.png,440,440,RGBA,61fc76f66e4b6b53bea6d9c407d33d86448c27398594844151206b002d37beb3,aad87f2760813d136d59ce64e9c62f986fed7dbd5173bf30bb8de418d78be24a
Sundew,Sundew,HOLD,FAIL,HOLD,True,13. Carnivorous Plants,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Sundew needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Sundew.png,440,440,RGBA,ca75382c7afc32a68827b47d108ab01337eed39145002d854f4a4bd9475d08d2,ab9990f62431a3ad1f46170a0c128b966bb2e373df72b00488a171ec559edfe8
Sunflower,Sunflower,FAIL,FAIL,HOLD,True,10. Flowering Herbs and Wildflowers,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"The current dense leaf column and tiny flower are wrong. Use a thick tall stem, broad rough leaves and one dominant large disk flower head.",Sunflower.png,440,440,RGBA,13f53bde819803dee2fa20c9752d6aea5cbeba02430e09e3bd47300a10fec1be,50e0cdb0306e7af9b2d3dd975193bd6a87af10af50bdc7462b87f2e192aee41f
Swamp_Mint,Swamp Mint,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Swamp Mint needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Swamp_Mint.png,440,440,RGBA,75098dddbfd02d37dd96cf144cc2ba54484018ab6b95d9558f7b45b829e0902c,47df99a972acce001e46b2ce745e6d6ccb8083365dab7b76ce9ce5b59179477e
Sweet_Flag,Sweet Flag,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Sweet Flag needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Sweet_Flag.png,440,440,RGBA,8522ac33728ab9cbdfc2824c8d522ce4510d332d6fd37c398c1001e75ef8a72c,d0d69d02d3d33620d1aad759e238fbd3e230e67aa70553f13219957bcb5fdea0
Sweet_Potato,Sweet Potato,HOLD,FAIL,HOLD,True,7. Grain and Staple Crops,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Correct the culm, leaf arrangement and species-specific seed head/inflorescence; many grains currently share one generic spike or grass tuft.",Sweet_Potato.png,440,440,RGBA,2f8c54f6b33d2c3d85bdeae594c5c0ab9e5c0a7176debfbbcf8d571e2e4c0a70,bb53a5f20f0fd2c3421cb077b276fa6b17bf1050a0f950933e76e30a8c467d2a
Sword_Fern,Sword Fern,HOLD,FAIL,HOLD,True,15. Ferns and Fern Allies,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Use the correct frond or mat structure, branching/pinnae pattern, growth habit and attachment; avoid recoloring one fan-fern.",Sword_Fern.png,440,440,RGBA,40da95d8b5ac219ad7e9c2bdc51d3f9a5e07b3cf7b8615518ee0ddeb01e38fdb,e438b189fe193165710ca2d9d84c4b60e8251a01c5039c71b6b53a5b5e8871d1
Tamarind,Tamarind,HOLD,FAIL,HOLD,True,Tropical trees,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. The catalog overuses a round canopy on a straight trunk. Match the species’ trunk habit, branching architecture, crown shape, leaf masses, bark and fruit/flower attachment.",Tamarind.png,440,440,RGBA,0cf4d6c820572310e72fa9bcd88db01015afc5281ecfacaa107089d37061d910,ad1eb9786bbe6847550c9fc3badbce98b343f2c1f1192001ba78600ea88f7a77
Tamarisk,Tamarisk,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Tamarisk needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Tamarisk.png,440,440,RGBA,1c92cf00cec63aa578aaf42fe9dae99b67a2af2e2ad60f7b354059125ba924f4,f7f353a65218a8217b4ee853bff1772133a4d1862176ce4cec82277c11cf6584
Taro,Taro,HOLD,FAIL,HOLD,True,7. Grain and Staple Crops,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Correct the culm, leaf arrangement and species-specific seed head/inflorescence; many grains currently share one generic spike or grass tuft.",Taro.png,440,440,RGBA,5716ef35707a9194149217e89be72b1bd271d8bef95eca1c801962aae1ccc3ea,2a0a6675d3d8206d7c85fe840001cea4a8834c7d6e44d711ce9315e79f7c08d0
Tea,Tea,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Tea needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Tea.png,440,440,RGBA,b8911445e8ccf6137dd37d38f5286956696c534bb0454b7698065377ba7942e8,2e3802c0b40c6240b7e6eedf080fa66bcfa4de3d22deb12cbdad2d8fc975d8d8
Tea_Tree,Tea Tree,HOLD,FAIL,FAIL,True,Other plant or harvest type,POLISH,PASS,POLISH,POLISH,POLISH,POLISH,"The woody flowering shrub is acceptable, but distinguish the narrow leaves, peeling bark and small five-petaled flowers more clearly.",Tea_Tree.png,440,440,RGBA,c878a262c7ddf49db746952d5a404550e9681c343f33fecf765a9522f4db8502,b3579f714fbc7b536dcf24403bd6aa274a110e6ca83786a56154108abceb16b3
Thyme,Thyme,HOLD,FAIL,HOLD,True,9. Herbs and Spices,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,The current upright ladder should be replaced by a low woody mat or cushion with many tiny leaves and flowers.,Thyme.png,440,440,RGBA,14e38e5cae84b65bda9d41f18976eef35677d6942df4b63bf050c338c28c8579,ba62d181fe2566295fe6bb39eb25ecf8d5b7c4a2fa5c0b40149d4a69c6e2e3de
Tobacco,Tobacco,PASS,PASS,PASS,False,Other plant or harvest type,PASS,PASS,PASS,PASS,PASS,PASS,The tall broad-leaved herb and terminal pink flower cluster now read clearly as tobacco.,Tobacco.png,440,440,RGBA,ab9b19730cb85e5d7f5a86e4cd6a2a8a6b01858712df28f7a4d75c226adc1eff,ab9b19730cb85e5d7f5a86e4cd6a2a8a6b01858712df28f7a4d75c226adc1eff
Tree_Fern_Shoots,Tree Fern Shoots,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Tree Fern Shoots needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Tree_Fern_Shoots.png,440,440,RGBA,959cc3c6ad5279662937108672a7313f094748e899768fdb53665c568494f93e,45ef1629115258eeb1c34eb66de94b9451670029d987a372ed8d1fe5ed949c46
Tree_Tomato,Tree Tomato,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Tree Tomato needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Tree_Tomato.png,440,440,RGBA,e2557c2becb090400ef5b44bd678db03181cb6eee8aaef93c9849b0086028b3d,d7caceca1b3aead35638e735c19e2144eb0781186acde0fe758bf07f3c949afe
Turmeric,Turmeric,HOLD,FAIL,HOLD,True,9. Herbs and Spices,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Match the named plant’s actual growth habit, leaf arrangement, flower/seed structure and scale; many currently use one vertical leaf-ladder or color-only herb template.",Turmeric.png,440,440,RGBA,68f11e3dbd861f07851b4be95f150a7f9547827b9ffe9aa37fbd9a9f465d153d,672dba01fd718f1eb1ab618278e216678e9e2acef71a908b8c87f8e2aa287ae2
Tussock_Grass,Tussock Grass,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Tussock Grass needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Tussock_Grass.png,440,440,RGBA,37c7702c38baa7914aaf2d29fc2a4c34490642caa3ee3ddaa7689a2f71a8638e,c29f00a4f9ce309b88260c6568256ead4ba646dc2ab4c8d76b92ffadd6b12c45
Valerian,Valerian,HOLD,FAIL,HOLD,True,9. Herbs and Spices,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,The current generic ladder should show divided/pinnate leaves and an airy terminal cluster of many tiny pale flowers.,Valerian.png,440,440,RGBA,50441196e3fa251e5ccf17f641545514d96ff4be642d98837681a0e4f6ae100f,2639d2d3b611506a15588ef9c7da4805f7b574380bd0e74d282879ab342d3457
Vanilla_Orchid,Vanilla Orchid,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Vine identity reads; add more orchid flower/pod specificity. Vanilla Orchid needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Vanilla_Orchid.png,440,440,RGBA,2511abd11510dc833ae2ead15a91d6857059948cbd6b5424c83fbf4f4f345213,02f5e367eb7b8adf41f36c085979e6e47f718b4f6d4492269651a9f33d78c540
Venus_Flytrap,Venus Flytrap,HOLD,FAIL,HOLD,True,13. Carnivorous Plants,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Venus Flytrap needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Venus_Flytrap.png,440,440,RGBA,eb0dcc0affe9576d7f107bddb5927d6da9753194c32740aec63013476c9a53ef,6fcb798ce3b226bcc590571458a72b09396f9172bc78d1f5c79495153c36943f
Violet,Violet,HOLD,FAIL,HOLD,True,10. Flowering Herbs and Wildflowers,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"The basal rounded leaves are plausible, but enlarge and shape the five-petaled violet flower and reduce the oversized paired-leaf simplification.",Violet.png,440,440,RGBA,13169a401c745a76432ad309981060238620dde892d0ac1a965583c76580c946,90c9f062f6c2273355a58c749723f12a1882aa539e2a4f1099788747ce05f3c5
Wakame,Wakame,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wakame needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wakame.png,440,440,RGBA,314b1d4a35899b808229065ad00c5f88e20a7c6d67300abb5e61b8ac2e1ae63a,11367d5fce9a06c21bee63b0dae5584f800c72afb40e7b0e5686a3aa6aded1e9
Walnut,Walnut,HOLD,FAIL,HOLD,True,4. Fruit and Nut Trees,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. The catalog overuses a round canopy on a straight trunk. Match the species’ trunk habit, branching architecture, crown shape, leaf masses, bark and fruit/flower attachment.",Walnut.png,440,440,RGBA,5e831e14790e9b51418ff7cb01c6eb2e7d5fe8d2f4cbcbbb23fb3e6cbd3b26f5,654ff32222bc5ea21ecf4243b3210b6018cc7e25cbfd40c3c148d3ab466332b6
Water_Hemlock,Water Hemlock,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Use branching stems, compound leaves and white umbrella-shaped flower clusters; the current vertical fern ladder is too generic.",Water_Hemlock.png,440,440,RGBA,216ee2ab85c8091a9ffece1151a9ebc7cc71403db1f31b6c0b51c19010252183,049730fd6081bd19149f9e120c3606a009a160b605c4fe399871d146b9ec745b
Water_Lily,Water Lily,HOLD,FAIL,HOLD,True,14. Aquatic and Wetland Plants,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Use the correct holdfast/rooting, blade/frond form, branching, air bladders and water-growth habit instead of a single generic ribbon or blob.",Water_Lily.png,440,440,RGBA,ec2c196ef04705c07da103e593606b7fc6fb74f8ee4d770110263b6fd4cbfe7b,9364ce924670b725a56d13241fd8a1b7c578a901e851de336f2bd9b29d1b7192
Water_Mint,Water Mint,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Water Mint needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Water_Mint.png,440,440,RGBA,d6544314aa94a1f17255917b37837cc5ef9077807459358426a77f0e137fb626,1f38607eed33dfa27c1d0e44e6cd6c2c5fb00b4c7c1aee513da609423527f6a6
Water_Spinach,Water Spinach,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Water Spinach needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Water_Spinach.png,440,440,RGBA,90c387a4624fa0c5975a906ec48de50f0a4e116c4bd83766554b0af920b2d9e7,41b54c218adc3bdb4e228a868ab27c5d75a2d15efd95d94e2dda083ecbf50222
Watercress,Watercress,HOLD,FAIL,HOLD,True,Leaf vegetables,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Match the source plant, leaf habit and attached fruit/harvest organ. Fruit should be connected to stems/branches and not carry identity by label alone.",Watercress.png,440,440,RGBA,9d3971c0e8fc9829206747757a2a783288b57709d63a4f36bdecf566b4dfb4e6,db388345374f04eb72fac6ec0cbefb825669734dc84332714df6a926b197acb0
Watermelon,Watermelon,PASS,PASS,PASS,True,Other plant or harvest type,PASS,PASS,PASS,PASS,PASS,PASS,The creeping vine and attached round fruit are recognizable.,Watermelon.png,440,440,RGBA,03fef2a558647e28dddebcfccde2b843c4873fef9a1a23c23e9eeda8a7660dc9,399ed989fd3c41570cd8e9c1d5ccddcd56bc6702df0e482d340465485cc15945
Wheat,Wheat,HOLD,FAIL,HOLD,True,7. Grain and Staple Crops,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Add compact grain spikes with awns; current grass tuft is too generic. Correct the culm, leaf arrangement and species-specific seed head/inflorescence; many grains currently share one generic spike or grass tuft.",Wheat.png,440,440,RGBA,04d470f1fd09289477b437dd1369181de19e32291e8afcc94beead5e39799b18,b425c4fe3190b9c9df25d60a69a6d51f0c2f67161181b296cbcd753ab54c5e2e
White_Grape,White Grape,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. White Grape needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",White_Grape.png,440,440,RGBA,e621fe9fb0f64ed1e9bf26213c30bd7b65401d249895a847e908bd944a086990,42feeb9e6a2e0b95f63a95a695a8b61eaefc009fc7722a275b25185faaf2b299
Wild_Blueberry,Wild Blueberry,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Blueberry needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Blueberry.png,440,440,RGBA,011f10caab41d06f39b19935851a99417a3c409ed4f11b003454da6c14da7686,62e5a12b45b54c413dbee634094af234a1a0f1bc605a2b5c6f3c04aa3197f0f9
Wild_Cherry,Wild Cherry,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Cherry needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Cherry.png,440,440,RGBA,415efb5f488441b879a8bb52a0d8a86526122ce7bd268c88e3e4bb8b471fdaa7,c06ff3c6e2d2753f9472ce5b4f7aa471b89a5e7135ac87b00ae510f515b823a8
Wild_Chili,Wild Chili,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Chili needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Chili.png,440,440,RGBA,b7651589ccddbcd51f224d99d42c3713f44808bde2a297201b4da8978f00d7d1,d5d35fca6a5abc4a0599a834cf453f2e4f814d9e4b03208e1c83d88b8cc8cd58
Wild_Chive,Wild Chive,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Chive needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Chive.png,440,440,RGBA,9d0bcdce48a1d764ef3da22ab8750d52ace3bd3ab256d4c60b110934d26229d6,40af17dce22b96501e2ec26add9523fc66fd24575f67b05c1cac4d316c314b6d
Wild_Fig,Wild Fig,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Fig needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Fig.png,440,440,RGBA,87398973ef374b08c3d7b1846a5561d8850601b4f81748bd28fdf2e7fa903a83,871d3cd29352072d0eea20ecb367ffa6e491a3634320dd6d2c0bea6b1924249c
Wild_Garlic,Wild Garlic,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Garlic needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Garlic.png,440,440,RGBA,fc3ef699392f98480663993c66bed92a41c889016ff701e38a2614f77896cc02,82dbf638a8b0b793c0cc86eaefedaa2a1eb2c1bd023dcd49350ce86b6aeb91c3
Wild_Ginger,Wild Ginger,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Ginger needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Ginger.png,440,440,RGBA,e0f0e5dad75e77b1aae0ee1274aa93076b3ea9d9d417ae30afd089ef3e6ca3db,a615868ddbbd785bab04bcb42ce76ac5f11e22614519730878243249faef03e0
Wild_Guava,Wild Guava,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Guava needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Guava.png,440,440,RGBA,b0057d8d2fdd70aae0398d9619bbff560df64b242e78fb855e007a7bafafc22a,36f765baaa37c27cfd5028426cbd14fe2d6498bc360b4de6e4ada0243e48b08e
